일자,종목명,기사요약,근거,대표단어,label,종가,거래량,등락률,KOSPI200,KOSPI200_등락률,환율,환율변동률,유가,유가변동률,S&P500,S&P500_등락률
2020.06.19,LG 화학,한편 글로벌 전기차 전문 매체인 EV세일즈에 따르면 LG화학이 1분기 전세계 전기차 배터리 사용량 중 27.1%로 글로벌 1위를 차지했다고 발표했다.,시장 점유율 상승,"배터리, 글로벌, 1위, 차지",1,512000,738862,4.28%,283.37,0.52%,"1,212.50",-0.24%,15.61,0.45%,"3,115.34",0.06%
2020.06.19,LG 화학,현대·기아자동차와 LG화학이 함께 전기차(EV)·배터리 분야 유망 스타트업을 발굴해 기술력을 한 단계 올리고 세계 시장을 석권하기 위한 전략을 실행한다.,협력방안 논의,"분야, 유망, 발굴, 기술력, 올리고, 전략, 실행",1,512000,738862,4.28%,283.37,0.52%,"1,212.50",-0.24%,15.61,0.45%,"3,115.34",0.06%
2020.06.22,LG 화학,현대차는 현재 판매하는 전기차에 탑재되는 배터리를 주로 LG화학으로부터 공급받고 있다. LG화학은 현대차가 오는 2022년 출시할 전기차 전용 플랫폼에 들어갈 배터리 공급사로도 이름을 올렸다.,계약 수주,"공급, 탑재, 현대차, 공급사",1,506000,509229,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,LG 화학,정의선 현대자동차그룹 수석부회장이 오는 22일께 구광모 LG그룹 회장과 만나 전기차(EV) 배터리 협업을 논의할 것으로 알려졌다.,협력방안 논의,"정의선, 구광모, 전기차 배터리, 협업, 논의",1,506000,509229,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,LG 화학,현대차는 주로 LG화학의 배터리를 탑재한 전기차를 생산한다. 현대·기아차와 LG화학은 수조 원대 전기차 합작공장 신설을 추진하는 가운데 전기차·배터리 분야 유망 스타트업을 함께 발굴해 전략 투자하는 프로그램도 진행 중이다.,협력방안 논의,"전기차, 생산, 탑재, 공장, 합작신설, 추진",1,506000,509229,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,LG 화학,미국 3대 완성차 제조업체인 GM이 LG화학과 손잡고 미래 전기차 시장 공략을 가속화한다.,협력방안 논의,미국 3대 완성차 제조업체인 GM이 LG화학과 손잡고 미래 전기차 시장 공략을 가속화한다.,1,506000,509229,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,LG 화학,"LG화학은 올 1분기 중국·일본 업체를 제치고 전기차 배터리 글로벌 점유율 1위에 등극한 점이 작용했다. FT는 ""LG화학은 게다가 일본 경쟁업체 파나소닉을 추월했으며, 주가는 3월 최저치를 기록한 이후 110% 이상 상승했다""고 보도했다.",시장 점유율 상승," 전기차 배터리, 글로벌, 점유율, 1위, 등극",1,506000,509229,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,LG 화학,미국 3대 완성차 제조 업체인 GM이 LG화학과 손잡고 미래 전기차(EV) 시장 공략을 가속화한다.,실적 호재," GM, 손잡고, 전기차 시장, 공략, 가속화",1,506000,509229,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,SK이노베이션,삼성 현대자동차 SK LG 등 국내 4대 그룹 총수들이 전기자동차 및 배터리 분야 협력을 강화하기 위한 회동을 이어가고 있다. 업계 전문가들이 필요성을 강조했던 한국 대기업들의 ‘전기차 동맹’이 가시화되는 게 아니냐는 관측이 나온다.,협력방안 논의 기대,"협력, 강화, 전기자동차, 전기차 동맹,",1,125500,622731,-0.40%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,삼성sdi,정의선 수석부회장과 구광모 LG그룹 회장은 오는 22일 LG화학 오창공장을 방문해 전기차 관련 협력방안을 논의할 예정이다.,실적 호재,"협력방안, 논의, LG화학",1,380500,431672,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,삼성sdi,정의선 주도하는 'K배터리 어벤져스' 기대감 커진다,실적 호재,"정의선, K배터리, 어벤져스",1,380500,431672,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,삼성sdi,정의선 현대차그룹 수석부회장 잇단 배터리 행보,실적 호재,"정의선, 배터리 행보",1,380500,431672,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,삼성sdi,LG화학 청주 오창1공장 방문,실적 호재,"LG화학, 공장, 방문",1,380500,431672,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,삼성sdi,"정의선 현대차그룹 수석부회장이 삼성, LG, SK그룹 총수들과 연쇄적으로 만나 'K전기차 동맹 구축'에 시동을 걸었다.",실적 호재,"정의선, K전기차, 동맹, 구축",1,380500,431672,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,삼성sdi,배터리 공급 부족 전망 속 협업 강화,실적 호재,"배터리 공급 부족, 협업 강화",1,380500,431672,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,삼성sdi,LG화학 전기배터리 시장 점유율 확대,실적 호재,"시장 점유율, 확대, LG화학",1,380500,431672,-1.17%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,현대차,현대·기아자동차와 LG화학이 함께 전기차(EV)·배터리 분야 유망 스타트업을 발굴해 기술력을 한 단계 올리고 세계 시장을 석권하기 위한 전략을 실행한다.,투자 확대 기대,"LG화학, 배터리, 스타트업, 발굴, 기술력, 전략, 실행",1,98500,921187,-1.50%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,현대차,"“노르웨이는 2025년부터, 프랑스는 2040년부터 내연기관 차량 판매를 금지하는 등 친환경 자동차로의 전환이 빠르게 진행되고 있고, 국내 자동차 부품업계에도 큰 영향을 줄 것”이라며 “전기차는 내연기관차의 엔진, 구동부품 중 90% 이상의 부품이 필요하지 않고, 반면 배터리 부품 수요는 증가할 것으로 예측된다”고 전망했다.",정부 정책 호재,"내연기관, 차량, 판매, 금지, 친환경, 전환, 배터리, 부품수요, 증가",1,98500,921187,-1.50%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,현대차,정의선 현대차 수석부회장이 구광모 LG 회장과 첫 단독 회동을 갖고 전기차 협력 강화방안을 논의했다.,협력사 협업,"협력, 강화방안, 논의, LG",1,98500,921187,-1.50%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,현대차,정의선 `K전기차 동맹`시동…4대그룹 `드림팀` 만든다,협력사 협업,"K 전기차 동맹, 드림팀",1,98500,921187,-1.50%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,현대차,정의선 현대자동차그룹 수석부회장이 오는 22일께 구광모 LG그룹 회장과 만나 전기차(EV) 배터리 협업을 논의할 것으로 알려졌다.,협력사 협업,"LG그룹, 협업, 논의, 구강모",1,98500,921187,-1.50%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,현대차,KB증권은 19일 세원에 대해 수소차 사업의 성장이 긍정적인 가운데 그린뉴딜 정책의 수혜를 입을 것이라고 분석했다.,정부 정책 호재,"그린뉴딜, 정책, 수혜, 수소차, 사업, 성장, 긍정적",1,98500,921187,-1.50%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.22,현대차,“현대차로서는 전 세계 배터리 시장의 강자로 꼽히는 배터리 3사를 지근거리에 두고 있어 우호적인 사업 환경을 지니고 있다”라며 “이번 릴레이 회동은 배터리 3사와의 협력을 통해 배터리 공급을 안정적으로 가져가면서 미래 신사업 전략에 집중하는 기반을 만들기 위한 것으로 보인다”고 말했다.,협력사 협업,"배터리, 공급, 안정적, 배터리 3사, 협력",1,98500,921187,-1.50%,281.42,-0.69%,"1,211.83",-0.06%,16.46,3.46%,"3,097.74",-0.56%
2020.06.23,LG 화학,"현대차, 전기차 배터리 2차 공급사로 LG화학 선정",실적 호재,"배터리, 공급사, 선정, 현대차",1,504000,516968,-0.40%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,LG 화학,2차 배터리 공급사로 LG화학을 선정하고 최상의 성능 확보를 위해 협업하고 있다.,실적 호재,"선정, 공급사, 최상, 성능 확보, 협업",1,504000,516968,-0.40%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,LG 화학,현대차와 LG화학은 올해 초부터 전기차용 배터리 합작사 설립을 논의해왔다.,협력사 협업,"합작사, 설립, 논의 ",1,504000,516968,-0.40%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,LG 화학,현대·기아차는 LG화학·SK이노베이션·삼성SDI 등 국내 배터리 업계와 협력을 토대로 2025년 이후에는 100만대가 넘는 EV를 생산·판매하며 미국 테슬라모터스를 잡고 독일 폭스바겐그룹과 EV 1위 다툼을 벌인다는 청사진을 그리고 있다.,실적 호재,"업계, 협력, 생산, 판매, 청사진",1,504000,516968,-0.40%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,SK이노베이션,"시장조사업체 SNE리서치에 따르면 올 1~4월 누적 기준 세계 전기차 배터리 시장은 LG화학이 25.5%로 1위를 달리고 있다. LG화학에 밀린 일본 파나소닉(22.9%)은 2위로 내려앉았고, 중국 CATL(21%)은 3위를 기록 중이다. 삼성SDI(5.6%)와 SK이노베이션(4.2%)도 순위권에 이름을 올리고 있다.",배터리 시장 점유율 상승,"순위권, LG화학, 점유율, 삼성SDI",1,128000,1055466,1.99%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,삼성sdi,전기차 시장의 높은 성장성이 여전,산업 성장 기대,높은 성장성,1,381500,546387,0.26%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,삼성sdi,"정 수석부회장, LG화학 오창공장 방문",실적 호재,"정 수석, LG화학, 공장 방문",1,381500,546387,0.26%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,삼성sdi,정의선 현대자동차그룹 수석부회장과 구광모 LG그룹 회장이 충북 청주시 LG화학 오창 배터리 공장에서 단독 회동하며 정몽구 회장과 고(故) 구본무 회장이 결성한 현대차그룹과 LG그룹의 전기차(EV) 동맹을 다졌다.,실적 호재,"LG그룹, 전기차, 동맹",1,381500,546387,0.26%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,현대차,현대·기아차는 LG화학·SK이노베이션·삼성SDI 등 국내 배터리 업계와 협력을 토대로 2025년 이후에는 100만대가 넘는 EV를 생산·판매하며 미국 테슬라모터스를 잡고 독일 폭스바겐그룹과 EV 1위 다툼을 벌인다는 청사진을 그리고 있다.,협력사 협업,"배터리, 업계, 협력, 청사진, EV, 판매",1,98700,1095698,0.20%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,현대차,현대차도 이에 대응해 기존 배터리 공급업체들과 동맹관계를 구축할 것이라는 전망도 있다.,협력사 협업,"배터리, 공급업체, 동맹관계, 구축",1,98700,1095698,0.20%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,현대차,"정의선·구광모 ""미래 전기차-배터리 협력 확대"" 의기투합",협력사 협업,"배터리, 협력, 확대, 미래, 전기차",1,98700,1095698,0.20%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.23,현대차,현대·기아차는 지난 2011년 첫 순수 전기차를 선보인 이래 현재까지 국내외 누적 27만여대 판매를 기록하는 등 글로벌 전기차 시장에서 핵심 플레이어로 위상을 강화하고 있다.,실적 호재,"판매기록, 위상, 강화",1,98700,1095698,0.20%,281.94,0.18%,"1,209.41",-0.20%,16.28,-1.09%,"3,117.86",0.65%
2020.06.24,LG 화학,"블룸버그가 지난달 발표한 보고서를 보면 2040년까지 전기차는 전 세계 신규 승용차 판매의 절반 이상을 차지할 것으로 예상됐다. 전기차 배터리 수요도 크게 늘고 있다.
 시장조사업체 SNE리서치에 따르면 세계 전기차 배터리 점유율은 올해 1~4월 누적 기준으로 LG화학이 25.5%를 차지하며 일본 파나소닉과 중국 CATL을 제치고 선두에 올라섰다.",실적 호재,"판매, 절반, 전기차, 수요, 늘고, 제치고, 선두",1,516000,391402,2.38%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,LG 화학,정의선 현대자동차그룹 수석부회장과 구광모 LG그룹 회장이 충북 청주시 LG화학 오창 배터리 공장에서 단독 회동하며 정몽구 회장과 고(故) 구본무 회장이 결성한 현대차그룹과 LG그룹의 전기차(EV) 동맹을 다짐.,협력방안 논의,"배터리 공장, 회동, 동맹",1,516000,391402,2.38%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,SK이노베이션,친환경차를 위한 기업 간 '동맹'에 정부의 '그린뉴딜' 정책까지 등에 업으면서 관련 종목들은 오름세다. 증권업계 전문가들은 내연기관차에서 친환경차로 전환하는 전세계적 흐름이 지속되는 상황에서 향후 가파른 성장세를 기대하고 있다.,정부 정책 호재,"그린뉴딜, 동맹, 오름세, 성장세, 기대",1,136500,1754143,6.64%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,삼성sdi,정의선 현대차 수석부회장은 어제 LG화학 오창공장을 방문해 생산시설을 둘러본 뒤 구광모 LG그룹 회장과 전기차 배터리에 관한 의견을 나눴다.,실적 호재,"LG화학, 공장, 방문",1,380500,435877,-0.26%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,삼성sdi,"정의선 수석부회장, 잇단 총수 간 회동으로 직접 조정",실적 호재,"총수 간, 회동",1,380500,435877,-0.26%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,삼성sdi,한국 1위지만...영토 늘리는 중국,경쟁사 호재,"영토, 늘리는, 중국",0,380500,435877,-0.26%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,삼성sdi,"한국의 첫 번째 장소,하지만 ... 중국",경쟁사 호재,"영토, 늘리는, 중국",0,380500,435877,-0.26%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,현대차,현대차 2025년까지 품질개선에 2000억원 투자,투자 확대 기대,"품질, 개선, 투자",1,103000,1813817,4.36%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,현대차,"23일 SNE리서치에 따르면 현대차와 기아차가 전세계(76개국)에서 판매된 순수전기차(EV), 플러그인하이브리드카(PHEV) 브랜드 순위에서는 각각 5위에 올랐다.",시장 점유율 상승,"순위, 올랐다. EV, PHEV",1,103000,1813817,4.36%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,현대차,이 때문에 현대자동차에서만 관련 부서 인력 중 82.3%가 일자리를 잃을 것이라고 현대차 노조는 추정했다.,실업 위기,"일자리, 잃을 것, 노조, 추정",0,103000,1813817,4.36%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.24,현대차,이러한 이유로 현대 자동차 조합은 현대 자동차의 관련 부서의 82.3 %가 일자리를 잃을 것이라고 추정했습니다.,실업 위기,"일자리, 잃을 것, 노조, 추정",0,103000,1813817,4.36%,286.7,1.69%,"1,207.46",-0.16%,15.62,-4.05%,"3,131.29",0.43%
2020.06.25,SK이노베이션,정유사들의 실적을 좌우하는 정제마진(석유제품가격-생산비용)이 14주만에 플러스(+) 전환하면서 SK이노베이션 주가가 반등했다. 2차전지 성장 기대로 상승세였던 SK이노베이션이 하반기 정제마진 반등에 따른 추가 상승 동력을 얻을것이란 전망이 증권업계에서 나온다.,실적 호재,"정제마진, 플러스, 전환, 상승 동력",1,134000,1293240,-1.83%,279.73,-2.43%,"1,206.08",-0.11%,16.09,3.01%,"3,050.33",-2.59%
2020.06.25,삼성sdi,외국인 순매수 상위 10위 안에는 삼성그룹주가 다수 자리했다.,외인 매수,"순매수, 상위",1,370000,584819,-2.76%,279.73,-2.43%,"1,206.08",-0.11%,16.09,3.01%,"3,050.33",-2.59%
2020.06.26,SK이노베이션,유안타증권은 이를 근거로 SK이노베이션의 목표주가를 기존 18만원에서 21만5000원으로 올렸다.,목표가 상향,"목표주가, 올렸다",1,136000,794718,1.49%,283.38,1.30%,"1,202.21",-0.32%,15.87,-1.37%,"3,083.76",1.10%
2020.06.29,LG 화학,현대차는 이 자리에서 2022년 양산 예정인 새로운 전기차 전용 플랫폼 ‘E-GMP’의 2차 배터리 공급사로 LG화학을 선정했다고 밝혔다.,실적 호재,"e-gmp, 배터리, 공급사, 선정",1,489500,454763,-2.30%,278.04,-1.88%,"1,203.80",0.13%,16.64,4.26%,"3,009.05",-2.42%
2020.06.29,SK이노베이션,대표적인 사례가 LG화학과 SK이노베이션의 전기차 배터리 기술 유출 소송전이다. LG화학은 SK이노베이션을 상대로 미국 국제무역위원회(ITC)에 소송을 제기해 사실상 승기를 잡았다. 최종판결이 나오는 오는 10월까지 아직 시간이 남았지만 국제적으로 관심을 받은 이 소송을 통해 지적재산권 보호를 최우선하겠다는 구 회장의 원칙이 시장에 각인됐다는 분석이 나온다.,소송 악재,"소송전, 최종판결, LG화학, 지적재산권 보호",0,130000,955726,-4.41%,278.04,-1.88%,"1,203.80",0.13%,16.64,4.26%,"3,009.05",-2.42%
2020.06.29,SK이노베이션,전형적인 예는 LG 화학 및 SK 혁신의 전기 자동차 배터리 기술 유출입니다. LG Chem은 SK 혁신에 대한 미국 국제 무역위원회 (ITC)에 대한 소송을 제기했습니다. 이전 위원장의 원리가 될 것입니다10 월 최종 판단이 10 월에서 벗어나는이 소송을 통해 지적 재산권 보호를위한 우선 순위,소송 악재,"소송전, 최종판결, LG화학, 지적재산권 보호",0,130000,955726,-4.41%,278.04,-1.88%,"1,203.80",0.13%,16.64,4.26%,"3,009.05",-2.42%
